REG	minecraft:item	1506
E	minecraft:sound_event	155	minecraft:block.beacon.power_select
E	minecraft:sound_event	156	minecraft:entity.bee.death
E	minecraft:sound_event	157	minecraft:entity.bee.hurt
E	minecraft:sound_event	158	minecraft:entity.bee.loop_aggressive
E	minecraft:sound_event	159	minecraft:entity.bee.loop
E	minecraft:sound_event	160	minecraft:entity.bee.sting
E	minecraft:sound_event	161	minecraft:entity.bee.pollinate
E	minecraft:sound_event	162	minecraft:block.beehive.drip
E	minecraft:sound_event	163	minecraft:block.beehive.enter
E	minecraft:sound_event	164	minecraft:block.beehive.exit
E	minecraft:sound_event	165	minecraft:block.beehive.shear
E	minecraft:sound_event	166	minecraft:block.beehive.work
E	minecraft:sound_event	167	minecraft:block.bell.use
E	minecraft:sound_event	168	minecraft:block.bell.resonate
E	minecraft:sound_event	169	minecraft:block.big_dripleaf.break
E	minecraft:sound_event	170	minecraft:block.big_dripleaf.fall
E	minecraft:sound_event	171	minecraft:block.big_dripleaf.hit
E	minecraft:sound_event	172	minecraft:block.big_dripleaf.place
E	minecraft:sound_event	173	minecraft:block.big_dripleaf.step
E	minecraft:sound_event	174	minecraft:entity.blaze.ambient
E	minecraft:sound_event	175	minecraft:entity.blaze.burn
E	minecraft:sound_event	176	minecraft:entity.blaze.death
E	minecraft:sound_event	177	minecraft:entity.blaze.hurt
E	minecraft:sound_event	178	minecraft:entity.blaze.shoot
E	minecraft:sound_event	179	minecraft:entity.boat.paddle_land
E	minecraft:sound_event	180	minecraft:entity.boat.paddle_water
E	minecraft:sound_event	181	minecraft:entity.bogged.ambient
E	minecraft:sound_event	182	minecraft:entity.bogged.death
E	minecraft:sound_event	183	minecraft:entity.bogged.hurt
E	minecraft:sound_event	184	minecraft:entity.bogged.shear
E	minecraft:sound_event	185	minecraft:entity.bogged.step
E	minecraft:sound_event	186	minecraft:block.bone_block.break
E	minecraft:sound_event	187	minecraft:block.bone_block.fall
E	minecraft:sound_event	188	minecraft:block.bone_block.hit
E	minecraft:sound_event	189	minecraft:block.bone_block.place
E	minecraft:sound_event	190	minecraft:block.bone_block.step
E	minecraft:sound_event	191	minecraft:item.bone_meal.use
E	minecraft:sound_event	192	minecraft:item.book.page_turn
E	minecraft:sound_event	193	minecraft:item.book.put
E	minecraft:sound_event	194	minecraft:block.blastfurnace.fire_crackle
E	minecraft:sound_event	195	minecraft:item.bottle.empty
E	minecraft:sound_event	196	minecraft:item.bottle.fill
E	minecraft:sound_event	197	minecraft:item.bottle.fill_dragonbreath
E	minecraft:sound_event	198	minecraft:entity.breeze.charge
E	minecraft:sound_event	199	minecraft:entity.breeze.deflect
E	minecraft:sound_event	200	minecraft:entity.breeze.inhale
E	minecraft:sound_event	201	minecraft:entity.breeze.idle_ground
E	minecraft:sound_event	202	minecraft:entity.breeze.idle_air
E	minecraft:sound_event	203	minecraft:entity.breeze.shoot
E	minecraft:sound_event	204	minecraft:entity.breeze.jump
E	minecraft:sound_event	205	minecraft:entity.breeze.land
E	minecraft:sound_event	206	minecraft:entity.breeze.slide
E	minecraft:sound_event	207	minecraft:entity.breeze.death
E	minecraft:sound_event	208	minecraft:entity.breeze.hurt
E	minecraft:sound_event	209	minecraft:entity.breeze.whirl
E	minecraft:sound_event	210	minecraft:entity.breeze.wind_burst
E	minecraft:sound_event	211	minecraft:block.brewing_stand.brew
E	minecraft:sound_event	212	minecraft:item.brush.brushing.generic
E	minecraft:sound_event	213	minecraft:item.brush.brushing.sand
E	minecraft:sound_event	214	minecraft:item.brush.brushing.gravel
E	minecraft:sound_event	215	minecraft:item.brush.brushing.sand.complete
E	minecraft:sound_event	216	minecraft:item.brush.brushing.gravel.complete
E	minecraft:sound_event	217	minecraft:block.bubble_column.bubble_pop
E	minecraft:sound_event	218	minecraft:block.bubble_column.upwards_ambient
E	minecraft:sound_event	219	minecraft:block.bubble_column.upwards_inside
E	minecraft:sound_event	220	minecraft:block.bubble_column.whirlpool_ambient
E	minecraft:sound_event	221	minecraft:block.bubble_column.whirlpool_inside
E	minecraft:sound_event	222	minecraft:ui.hud.bubble_pop
E	minecraft:sound_event	223	minecraft:item.bucket.empty
E	minecraft:sound_event	224	minecraft:item.bucket.empty_axolotl
E	minecraft:sound_event	225	minecraft:item.bucket.empty_fish
E	minecraft:sound_event	226	minecraft:item.bucket.empty_lava
E	minecraft:sound_event	227	minecraft:item.bucket.empty_powder_snow
E	minecraft:sound_event	228	minecraft:item.bucket.empty_tadpole
E	minecraft:sound_event	229	minecraft:item.bucket.fill
E	minecraft:sound_event	230	minecraft:item.bucket.fill_axolotl
E	minecraft:sound_event	231	minecraft:item.bucket.fill_fish
E	minecraft:sound_event	232	minecraft:item.bucket.fill_lava
E	minecraft:sound_event	233	minecraft:item.bucket.fill_powder_snow
E	minecraft:sound_event	234	minecraft:item.bucket.fill_tadpole
E	minecraft:sound_event	235	minecraft:item.bundle.drop_contents
E	minecraft:sound_event	236	minecraft:item.bundle.insert
E	minecraft:sound_event	237	minecraft:item.bundle.insert_fail
E	minecraft:sound_event	238	minecraft:item.bundle.remove_one
E	minecraft:sound_event	239	minecraft:block.cactus_flower.break
E	minecraft:sound_event	240	minecraft:block.cactus_flower.place
E	minecraft:sound_event	241	minecraft:block.cake.add_candle
E	minecraft:sound_event	242	minecraft:block.calcite.break
E	minecraft:sound_event	243	minecraft:block.calcite.step
E	minecraft:sound_event	244	minecraft:block.calcite.place
E	minecraft:sound_event	245	minecraft:block.calcite.hit
E	minecraft:sound_event	246	minecraft:block.calcite.fall
E	minecraft:sound_event	247	minecraft:entity.camel_husk.ambient
E	minecraft:sound_event	248	minecraft:entity.camel_husk.dash
E	minecraft:sound_event	249	minecraft:entity.camel_husk.dash_ready
E	minecraft:sound_event	250	minecraft:entity.camel_husk.death
E	minecraft:sound_event	251	minecraft:entity.camel_husk.eat
E	minecraft:sound_event	252	minecraft:entity.camel_husk.hurt
E	minecraft:sound_event	253	minecraft:entity.camel_husk.saddle
E	minecraft:sound_event	254	minecraft:entity.camel_husk.sit
E	minecraft:sound_event	255	minecraft:entity.camel_husk.stand
E	minecraft:sound_event	256	minecraft:entity.camel_husk.step
E	minecraft:sound_event	257	minecraft:entity.camel_husk.step_sand
E	minecraft:sound_event	258	minecraft:entity.camel.ambient
E	minecraft:sound_event	259	minecraft:entity.camel.dash
E	minecraft:sound_event	260	minecraft:entity.camel.dash_ready
E	minecraft:sound_event	261	minecraft:entity.camel.death
E	minecraft:sound_event	262	minecraft:entity.camel.eat
E	minecraft:sound_event	263	minecraft:entity.camel.hurt
E	minecraft:sound_event	264	minecraft:entity.camel.saddle
E	minecraft:sound_event	265	minecraft:entity.camel.sit
E	minecraft:sound_event	266	minecraft:entity.camel.stand
E	minecraft:sound_event	267	minecraft:entity.camel.step
E	minecraft:sound_event	268	minecraft:entity.camel.step_sand
E	minecraft:sound_event	269	minecraft:block.campfire.crackle
E	minecraft:sound_event	270	minecraft:block.candle.ambient
E	minecraft:sound_event	271	minecraft:block.candle.break
E	minecraft:sound_event	272	minecraft:block.candle.extinguish
E	minecraft:sound_event	273	minecraft:block.candle.fall
E	minecraft:sound_event	274	minecraft:block.candle.hit
E	minecraft:sound_event	275	minecraft:block.candle.place
E	minecraft:sound_event	276	minecraft:block.candle.step
E	minecraft:sound_event	277	minecraft:entity.baby_cat.ambient
E	minecraft:sound_event	278	minecraft:entity.baby_cat.stray_ambient
E	minecraft:sound_event	279	minecraft:entity.baby_cat.death
E	minecraft:sound_event	280	minecraft:entity.baby_cat.eat
E	minecraft:sound_event	281	minecraft:entity.baby_cat.hiss
E	minecraft:sound_event	282	minecraft:entity.baby_cat.beg_for_food
E	minecraft:sound_event	283	minecraft:entity.baby_cat.hurt
E	minecraft:sound_event	284	minecraft:entity.baby_cat.purr
E	minecraft:sound_event	285	minecraft:entity.baby_cat.purreow
E	minecraft:sound_event	286	minecraft:entity.cat.ambient
E	minecraft:sound_event	287	minecraft:entity.cat.stray_ambient
E	minecraft:sound_event	288	minecraft:entity.cat.hiss
E	minecraft:sound_event	289	minecraft:entity.cat.hurt
E	minecraft:sound_event	290	minecraft:entity.cat.death
E	minecraft:sound_event	291	minecraft:entity.cat.eat
E	minecraft:sound_event	292	minecraft:entity.cat.beg_for_food
E	minecraft:sound_event	293	minecraft:entity.cat.purr
E	minecraft:sound_event	294	minecraft:entity.cat.purreow
E	minecraft:sound_event	295	minecraft:entity.cat_royal.ambient
E	minecraft:sound_event	296	minecraft:entity.cat_royal.stray_ambient
E	minecraft:sound_event	297	minecraft:entity.cat_royal.hiss
E	minecraft:sound_event	298	minecraft:entity.cat_royal.hurt
E	minecraft:sound_event	299	minecraft:entity.cat_royal.death
E	minecraft:sound_event	300	minecraft:entity.cat_royal.eat
E	minecraft:sound_event	301	minecraft:entity.cat_royal.beg_for_food
E	minecraft:sound_event	302	minecraft:entity.cat_royal.purr
E	minecraft:sound_event	303	minecraft:entity.cat_royal.purreow
E	minecraft:sound_event	304	minecraft:block.cave_vines.break
E	minecraft:sound_event	305	minecraft:block.cave_vines.fall
E	minecraft:sound_event	306	minecraft:block.cave_vines.hit
E	minecraft:sound_event	307	minecraft:block.cave_vines.place
E	minecraft:sound_event	308	minecraft:block.cave_vines.step
E	minecraft:sound_event	309	minecraft:block.cave_vines.pick_berries
E	minecraft:sound_event	310	minecraft:block.chain.break
E	minecraft:sound_event	311	minecraft:block.chain.fall
E	minecraft:sound_event	312	minecraft:block.chain.hit
E	minecraft:sound_event	313	minecraft:block.chain.place
E	minecraft:sound_event	314	minecraft:block.chain.step
E	minecraft:sound_event	315	minecraft:block.cherry_wood.break
E	minecraft:sound_event	316	minecraft:block.cherry_wood.fall
E	minecraft:sound_event	317	minecraft:block.cherry_wood.hit
E	minecraft:sound_event	318	minecraft:block.cherry_wood.place
E	minecraft:sound_event	319	minecraft:block.cherry_wood.step
E	minecraft:sound_event	320	minecraft:block.cherry_sapling.break
E	minecraft:sound_event	321	minecraft:block.cherry_sapling.fall
E	minecraft:sound_event	322	minecraft:block.cherry_sapling.hit
E	minecraft:sound_event	323	minecraft:block.cherry_sapling.place
E	minecraft:sound_event	324	minecraft:block.cherry_sapling.step
E	minecraft:sound_event	325	minecraft:block.cherry_leaves.break
E	minecraft:sound_event	326	minecraft:block.cherry_leaves.fall
E	minecraft:sound_event	327	minecraft:block.cherry_leaves.hit
E	minecraft:sound_event	328	minecraft:block.cherry_leaves.place
E	minecraft:sound_event	329	minecraft:block.cherry_leaves.step
E	minecraft:sound_event	330	minecraft:block.cherry_wood_hanging_sign.step
E	minecraft:sound_event	331	minecraft:block.cherry_wood_hanging_sign.break
E	minecraft:sound_event	332	minecraft:block.cherry_wood_hanging_sign.fall
E	minecraft:sound_event	333	minecraft:block.cherry_wood_hanging_sign.hit
E	minecraft:sound_event	334	minecraft:block.cherry_wood_hanging_sign.place
E	minecraft:sound_event	335	minecraft:block.cherry_wood_door.close
E	minecraft:sound_event	336	minecraft:block.cherry_wood_door.open
E	minecraft:sound_event	337	minecraft:block.cherry_wood_trapdoor.close
E	minecraft:sound_event	338	minecraft:block.cherry_wood_trapdoor.open
E	minecraft:sound_event	339	minecraft:block.cherry_wood_button.click_off
E	minecraft:sound_event	340	minecraft:block.cherry_wood_button.click_on
E	minecraft:sound_event	341	minecraft:block.cherry_wood_pressure_plate.click_off
E	minecraft:sound_event	342	minecraft:block.cherry_wood_pressure_plate.click_on
E	minecraft:sound_event	343	minecraft:block.cherry_wood_fence_gate.close
E	minecraft:sound_event	344	minecraft:block.cherry_wood_fence_gate.open
E	minecraft:sound_event	345	minecraft:block.chest.close
E	minecraft:sound_event	346	minecraft:block.chest.locked
E	minecraft:sound_event	347	minecraft:block.chest.open
E	minecraft:sound_event	348	minecraft:entity.baby_chicken.ambient
E	minecraft:sound_event	349	minecraft:entity.baby_chicken.death
E	minecraft:sound_event	350	minecraft:entity.chicken.egg
E	minecraft:sound_event	351	minecraft:entity.baby_chicken.hurt
E	minecraft:sound_event	352	minecraft:entity.chicken.step
E	minecraft:sound_event	353	minecraft:entity.baby_chicken.step
E	minecraft:sound_event	354	minecraft:entity.chicken.ambient
E	minecraft:sound_event	355	minecraft:entity.chicken.hurt
E	minecraft:sound_event	356	minecraft:entity.chicken.death
E	minecraft:sound_event	357	minecraft:entity.chicken_picky.ambient
E	minecraft:sound_event	358	minecraft:entity.chicken_picky.hurt
E	minecraft:sound_event	359	minecraft:entity.chicken_picky.death
E	minecraft:sound_event	360	minecraft:block.chiseled_bookshelf.break
E	minecraft:sound_event	361	minecraft:block.chiseled_bookshelf.fall
E	minecraft:sound_event	362	minecraft:block.chiseled_bookshelf.hit
E	minecraft:sound_event	363	minecraft:block.chiseled_bookshelf.insert
E	minecraft:sound_event	364	minecraft:block.chiseled_bookshelf.insert.enchanted
E	minecraft:sound_event	365	minecraft:block.chiseled_bookshelf.step
E	minecraft:sound_event	366	minecraft:block.chiseled_bookshelf.pickup
E	minecraft:sound_event	367	minecraft:block.chiseled_bookshelf.pickup.enchanted
E	minecraft:sound_event	368	minecraft:block.chiseled_bookshelf.place
E	minecraft:sound_event	369	minecraft:block.chorus_flower.death
E	minecraft:sound_event	370	minecraft:block.chorus_flower.grow
E	minecraft:sound_event	371	minecraft:item.chorus_fruit.teleport
E	minecraft:sound_event	372	minecraft:block.cobweb.break
E	minecraft:sound_event	373	minecraft:block.cobweb.step
E	minecraft:sound_event	374	minecraft:block.cobweb.place
E	minecraft:sound_event	375	minecraft:block.cobweb.hit
E	minecraft:sound_event	376	minecraft:block.cobweb.fall
E	minecraft:sound_event	377	minecraft:entity.cod.ambient
E	minecraft:sound_event	378	minecraft:entity.cod.death
E	minecraft:sound_event	379	minecraft:entity.cod.flop
E	minecraft:sound_event	380	minecraft:entity.cod.hurt
E	minecraft:sound_event	381	minecraft:block.comparator.click
E	minecraft:sound_event	382	minecraft:block.composter.empty
E	minecraft:sound_event	383	minecraft:block.composter.fill
E	minecraft:sound_event	384	minecraft:block.composter.fill_success
E	minecraft:sound_event	385	minecraft:block.composter.ready
E	minecraft:sound_event	386	minecraft:block.conduit.activate
E	minecraft:sound_event	387	minecraft:block.conduit.ambient
E	minecraft:sound_event	388	minecraft:block.conduit.ambient.short
E	minecraft:sound_event	389	minecraft:block.conduit.attack.target
E	minecraft:sound_event	390	minecraft:block.conduit.deactivate
E	minecraft:sound_event	391	minecraft:block.copper_bulb.break
E	minecraft:sound_event	392	minecraft:block.copper_bulb.step
E	minecraft:sound_event	393	minecraft:block.copper_bulb.place
E	minecraft:sound_event	394	minecraft:block.copper_bulb.hit
E	minecraft:sound_event	395	minecraft:block.copper_bulb.fall
E	minecraft:sound_event	396	minecraft:block.copper_bulb.turn_on
E	minecraft:sound_event	397	minecraft:block.copper_bulb.turn_off
E	minecraft:sound_event	398	minecraft:block.copper.break
E	minecraft:sound_event	399	minecraft:block.copper.step
E	minecraft:sound_event	400	minecraft:block.copper.place
E	minecraft:sound_event	401	minecraft:block.copper.hit
E	minecraft:sound_event	402	minecraft:block.copper.fall
E	minecraft:sound_event	403	minecraft:block.copper_chest.close
E	minecraft:sound_event	404	minecraft:block.copper_chest.open
E	minecraft:sound_event	405	minecraft:block.copper_chest_weathered.close
E	minecraft:sound_event	406	minecraft:block.copper_chest_weathered.open
E	minecraft:sound_event	407	minecraft:block.copper_chest_oxidized.close
E	minecraft:sound_event	408	minecraft:block.copper_chest_oxidized.open
E	minecraft:sound_event	409	minecraft:block.copper_door.close
E	minecraft:sound_event	410	minecraft:block.copper_door.open
E	minecraft:sound_event	411	minecraft:entity.copper_golem.step
E	minecraft:sound_event	412	minecraft:entity.copper_golem.hurt
E	minecraft:sound_event	413	minecraft:entity.copper_golem.death
E	minecraft:sound_event	414	minecraft:entity.copper_golem_weathered.step
E	minecraft:sound_event	415	minecraft:entity.copper_golem_weathered.hurt
E	minecraft:sound_event	416	minecraft:entity.copper_golem_weathered.death
E	minecraft:sound_event	417	minecraft:entity.copper_golem_oxidized.step
E	minecraft:sound_event	418	minecraft:entity.copper_golem_oxidized.hurt
E	minecraft:sound_event	419	minecraft:entity.copper_golem_oxidized.death
E	minecraft:sound_event	420	minecraft:entity.copper_golem.spin
E	minecraft:sound_event	421	minecraft:entity.copper_golem_weathered.spin
E	minecraft:sound_event	422	minecraft:entity.copper_golem_oxidized.spin
E	minecraft:sound_event	423	minecraft:entity.copper_golem.no_item_get
E	minecraft:sound_event	424	minecraft:entity.copper_golem.no_item_no_get
E	minecraft:sound_event	425	minecraft:entity.copper_golem.item_drop
E	minecraft:sound_event	426	minecraft:entity.copper_golem.item_no_drop
E	minecraft:sound_event	427	minecraft:entity.copper_golem_become_statue
E	minecraft:sound_event	428	minecraft:block.copper_golem_statue.break
E	minecraft:sound_event	429	minecraft:block.copper_golem_statue.place
E	minecraft:sound_event	430	minecraft:block.copper_golem_statue.hit
E	minecraft:sound_event	431	minecraft:block.copper_golem_statue.step
E	minecraft:sound_event	432	minecraft:block.copper_golem_statue.fall
E	minecraft:sound_event	433	minecraft:entity.copper_golem.spawn
E	minecraft:sound_event	434	minecraft:entity.copper_golem.shear
E	minecraft:sound_event	435	minecraft:block.copper_grate.break
E	minecraft:sound_event	436	minecraft:block.copper_grate.step
E	minecraft:sound_event	437	minecraft:block.copper_grate.place
E	minecraft:sound_event	438	minecraft:block.copper_grate.hit
E	minecraft:sound_event	439	minecraft:block.copper_grate.fall
E	minecraft:sound_event	440	minecraft:block.copper_trapdoor.close
